product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
Vision Express 49051 Purple Cat Eye Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915093/vision_express_49051_purple_cat_eye_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-49051-purple-cat-eye-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 49070 Black Oval Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915092/vision_express_49070_black_oval_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-49070-black-oval-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 29427 Brown Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915095/vision_express_29427_brown_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-29427-brown-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 29428 Blue Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915094/vision_express_29428_blue_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-29428-blue-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 21691P Black Green Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915088/vision_express_21691p_black_green_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21691p-black-green-rectangle-sunglasses-1s,"Rs. 1,499.40","Rs. 2,499.00",40% OFF,True
Vision Express 49071 Green Cat Eye Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915091/vision_express_49071_green_cat_eye_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-49071-green-cat-eye-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 12022 Black Green Aviator Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915117/vision_express_12022_black_green_aviator_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-12022-black-green-aviator-sunglasses-1s,Rs. 824.25,"Rs. 1,099.00",25% OFF,True
Vision Express 12018 Gun Metal Grey Gradient Aviator Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915116/vision_express_12018_gun_metal_grey_gradient_aviator_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-12018-gun-metal-grey-gradient-aviator-sunglasses-1s,Rs. 824.25,"Rs. 1,099.00",25% OFF,True
Vision Express 12022 Gun Metal Blue Aviator Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915119/vision_express_12022_gun_metal_blue_aviator_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-12022-gun-metal-blue-aviator-sunglasses-1s,Rs. 824.25,"Rs. 1,099.00",25% OFF,True
Vision Express 21325P Gun Metal Green Aviator Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915118/vision_express_21325p_gun_metal_green_aviator_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21325p-gun-metal-green-aviator-sunglasses-1s,"Rs. 1,124.25","Rs. 1,499.00",25% OFF,True
