product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
"K2 Condoms Combo (X4, Ultra-Thin - Pack of 8 x 3's Each)",Mfr: KWOT Healthcare Private Limited,"https://www.netmeds.com/images/product-v1/150x150/921749/k2_condoms_premium_series_4_pack_of_3_pcs_combo_x4,_ultra_thin_24s_0_0.jpg",https://www.netmeds.com/non-prescriptions/k2-condoms-premium-series-4-pack-of-3-pcs-combo-x4-ultra-thin-24s,Rs. 240.00,Rs. 320.00,25% OFF,True
K2 Condoms - X4 3's,Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/921746/k2_condoms_premium_series_x4_condoms_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-premium-series-x4-condoms-3s,Rs. 38.00,Rs. 40.00,5% OFF,True
Moods Condoms - All Night 12's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14493/moods_condoms_all_night_12s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-all-night-climax-delay-12-s,Rs. 110.00,None,None,True
K2 Condoms - Ultra-Thin 3's,Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/921747/k2_condoms_premium_series_ultra_thin_condoms_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-premium-series-ultra-thin-condoms-3s,Rs. 38.00,Rs. 40.00,5% OFF,True
K2 Condoms - Ultra-Thin 10's,Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/921744/k2_condoms_premium_series_ultra_thin_condoms_10s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-premium-series-ultra-thin-condoms-10s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms Combo (X4, Ultra-Thin, Chocolate, Strawberry, Banana, Mint, Vanilla, Grapes, Extra-Time - Pack of 9 x 3's Each)",Mfr: KWOT Healthcare Private Limited,"https://www.netmeds.com/images/product-v1/150x150/921745/k2_condoms_premium_delight_series_3_pcs_combo_x4,_ultra_thin,_chocolate,_strawberry,_banana,_mint,_vanilla,_grapes,_extra_time_27s_0_0.jpg",https://www.netmeds.com/non-prescriptions/k2-condoms-premium-delight-series-3-pcs-combo-x4-ultra-thin-chocolate-strawberry-banana-mint-vanilla-grapes-extra-time-27s,Rs. 226.20,Rs. 290.00,22% OFF,True
Moods Condoms - Choco 12's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14498/moods_condoms_choco_12s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-choco-12-s,Rs. 110.00,None,None,True
Moods Condoms Dotted 12's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14502/moods_condoms_dotted_12s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-dotted-12-s,Rs. 110.00,None,None,True
Moods Condoms Dotted 3's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14503/moods_condoms_dotted_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-dotted-3-s,Rs. 30.00,None,None,True
Moods Condoms - Ribbed 12's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14507/moods_condoms_ribbed_12s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-ribbed-12-s,Rs. 110.00,None,None,True
"K2 Condoms Combo (X4, Ultra-Thin - Pack of 2 x 10's Each)",Mfr: KWOT Healthcare Private Limited,"https://www.netmeds.com/images/product-v1/150x150/921762/k2_condoms_premium_series_2_pack_of_10_pcs_combo_x4,_ultra_thin_40s_0_0.jpg",https://www.netmeds.com/non-prescriptions/k2-condoms-premium-series-2-pack-of-10-pcs-combo-x4-ultra-thin-40s,Rs. 312.00,Rs. 480.00,35% OFF,True
Moods Condoms - Strawberry 3's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14510/moods_condoms_strawberry_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-strawberry-3-s,Rs. 30.00,None,None,True
"K2 Condoms Combo (X4 - Pack of 10's) + (Chocolate, Strawberry, Banana, Mint, Vanilla, Grapes - Pack of 12 x 3's Each)",Mfr: KWOT Healthcare Private Limited,"https://www.netmeds.com/images/product-v1/150x150/921760/k2_condoms_delight_series_2_pack_of_3_pcs_combo_chocolate,_strawberry,_banana,_mint,_vanilla,_grapes_premium_series_10_pcs_x4_condoms_46s_0_0.jpg",https://www.netmeds.com/non-prescriptions/k2-condoms-delight-series-2-pack-of-3-pcs-combo-chocolate-strawberry-banana-mint-vanilla-grapes-premium-series-10-pcs-x4-condoms-46s,Rs. 312.00,Rs. 480.00,35% OFF,True
Moods Condoms - Strawberry 12's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14511/moods_condoms_strawberry_12s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-strawberry-12-s,Rs. 110.00,None,None,True
"K2 Condoms Combo (Ultra-Thin - Pack of 10's) + (Chocolate, Strawberry, Banana, Mint, Vanilla, Grapes - Pack of 12 x 3's Each)",Mfr: KWOT Healthcare Private Limited,"https://www.netmeds.com/images/product-v1/150x150/921761/k2_condoms_delight_series_2_pack_of_3_pcs_combo_chocolate,_strawberry,_banana,_mint,_vanilla,_grapes_premium_series_10_pcs_ultra_thin_condoms_46s_0_0.jpg",https://www.netmeds.com/non-prescriptions/k2-condoms-delight-series-2-pack-of-3-pcs-combo-chocolate-strawberry-banana-mint-vanilla-grapes-premium-series-10-pcs-ultra-thin-condoms-46s,Rs. 312.00,Rs. 480.00,35% OFF,True
Durex Intimate Lube - Strawberry 50 ml,Mfr: Reckitt Benckiser India Ltd,https://www.netmeds.com/images/product-v1/150x150/936097/durex_intimate_lube_strawberry_50_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/durex-intimate-lube-strawberry-50-ml,Rs. 499.00,None,None,True
GNC Men's Horny Goat Weed Capsule 120's,Mfr: Guardian Healthcare,https://www.netmeds.com/images/product-v1/150x150/800931/gnc_men_s_horny_goat_weed_capsule_120_s_0.jpg,https://www.netmeds.com/non-prescriptions/gnc-mens-horny-goat-weed-capsule-120-s,"Rs. 6,544.15","Rs. 7,699.00",15% OFF,True
Moods Condoms - Ultrathin 3's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14513/moods_condoms_ultrathin_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-ultrathin-3-s,Rs. 30.00,None,None,True
Moods Condoms - Ultrathin 12's,Mfr: Hll Lifecare Ltd,https://www.netmeds.com/images/product-v1/150x150/14515/moods_condoms_ultrathin_12s_0_1.jpg,https://www.netmeds.com/non-prescriptions/moods-condoms-ultrathin-12-s,Rs. 110.00,None,None,True
Kamasutra Condoms - Chill Thrill 12's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14519/kamasutra_condoms_chill_thrill_12_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-chill-thrill-12-s,Rs. 110.50,Rs. 130.00,15% OFF,True
HealthVit Fitness Testosterone Booster Capsule 60's,Mfr: West Coast Pharmaceutical Works Ltd,https://www.netmeds.com/images/product-v1/150x150/821429/healthvit_fitness_testosterone_booster_capsule_60s_0_1.jpg,https://www.netmeds.com/non-prescriptions/healthvit-testosterone-booster-capsule-60-s,Rs. 650.00,"Rs. 1,000.00",35% OFF,True
Kamasutra Condoms - Intensity 20's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14526/kamasutra_condoms_intensity_20_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-intensity-multiply-her-pleasure-20-s,Rs. 195.50,Rs. 230.00,15% OFF,True
Kamasutra Condoms - Intensity 12's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14527/kamasutra_condoms_intensity_12_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-intensity-multiply-her-pleasure-12-s,Rs. 119.00,Rs. 140.00,15% OFF,True
Kamasutra Condoms - Longlast 12's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14530/kamasutra_condoms_longlast_12_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-long-last-extended-pleasure-12-s,Rs. 119.00,Rs. 140.00,15% OFF,True
Kamasutra Condoms - Pineapple Flavoured 10's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/858308/kamasutra_condoms_pineapple_flavoured_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/kamasutra-excite-pineapple-10-s,Rs. 68.00,Rs. 80.00,15% OFF,True
Kamasutra Condoms - Superthin 3's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14540/kamasutra_condoms_superthin_3_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-superthin-sense-the-real-thing-3-s,Rs. 34.00,Rs. 40.00,15% OFF,True
Kamasutra Condoms - Superthin 12's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14542/kamasutra_condoms_superthin_12_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-superthin-sense-the-real-thing-12-s,Rs. 119.00,Rs. 140.00,15% OFF,True
Kamasutra Condoms - Warm Intimacy 12's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14543/kamasutra_condoms_warm_intimacy_12_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-warm-intimacy-12-s,Rs. 110.50,Rs. 130.00,15% OFF,True
Kamasutra Condoms - Mango 10's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/858306/kamasutra_condoms_mango_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/kamasutra-excite-mango-10-s,Rs. 68.00,Rs. 80.00,15% OFF,True
Kamasutra Condoms - Wet n Wild 12's,Mfr: J.K. Ansell Ltd,https://www.netmeds.com/images/product-v1/150x150/14546/kamasutra_condoms_wet_n_wild_12_s_0.jpg,https://www.netmeds.com/non-prescriptions/kama-sutra-wetn-wild-12-s,Rs. 110.50,Rs. 130.00,15% OFF,True
Virginia Care Revitalize 100 Gel 60 ml,Mfr: Swati Spentose Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/905487/virginia_care_revitalize_100_gel_60_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/virginia-care-revitalize-100-60-ml,"Rs. 3,500.00","Rs. 5,000.00",30% OFF,True
Haslab Sexon Drops 30 ml,Mfr: Haslab,https://www.netmeds.com/images/product-v1/150x150/831749/haslab_sexon_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/haslab-sexon-drops-30-ml,Rs. 155.00,None,None,True
Himalaya Confido Tablet 60's,Mfr: Himalaya Drug Company,https://www.netmeds.com/images/product-v1/150x150/303384/confido_tablet_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/confido-tablet-60-s,Rs. 124.60,Rs. 140.00,11% OFF,True
Nepro LP Powder - Vanilla Toffee Flavour 400gm (Pet Jar),Mfr: ABBOTT INDIA LIMITED,https://www.netmeds.com/images/product-v1/150x150/309530/nepro_lp_powder_vanilla_toffee_flavour_400gm_pet_jar_0.jpg,https://www.netmeds.com/prescriptions/nepro-lp-vanilla-powder-400gm,Rs. 900.00,None,None,True
Rejunex Cd3 Tablet 10'S,Mfr: Intas Pharmaceuticals Ltd,https://www.netmeds.com/images/product-v1/150x150/108867/rejunex_cd3_tablet_10_s_0.jpg,https://www.netmeds.com/prescriptions/rejunex-cd3-tablet-10-s,Rs. 215.00,None,None,True
Amycordial Tablet 30'S,Mfr: Aimil Pharmaceuticals Ltd,https://www.netmeds.com/images/product-v1/150x150/340296/amycordial_tablet_30_s_0.jpg,https://www.netmeds.com/prescriptions/amycordial-tablet-30-s,Rs. 177.00,None,None,True
Aadar Pleasure Capsule 60's- Ayurvedic Vitalizer for Women ,Mfr: Aadar,https://www.netmeds.com/images/product-v1/150x150/907627/aadar_pleasure_capsule_60s_0_0.jpg,https://www.netmeds.com/non-prescriptions/aadar-pleasure-capsule-60s,Rs. 483.00,Rs. 700.00,31% OFF,True
Folvite Tablet 45'S,Mfr: Pfizer Limited,https://www.netmeds.com/images/product-v1/150x150/102771/folvite_tablet_45_s_0.jpg,https://www.netmeds.com/prescriptions/folvite-tablet-45-s,Rs. 68.78,None,None,True
Revital H Woman Tablet 30'S,Mfr: Sun Pharmaceutical Industries Ltd,https://www.netmeds.com/images/product-v1/150x150/407923/revital_h_woman_tablet_30_s_0.jpg,https://www.netmeds.com/prescriptions/revital-h-woman-tablet-30-s,Rs. 345.00,None,None,True
Haslab Gensoleng Xxx Vigour Tonic 30 ml,Mfr: Haslab,https://www.netmeds.com/images/product-v1/150x150/831947/haslab_gensoleng_xxx_vigour_tonic_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/haslab-gensoleng-xxx-vigour-tonic-30-ml,Rs. 360.00,None,None,True
"K2 Condoms Combo (Extra Time without Flavor, Strawberry, Banana, Mint, Vanilla, Grapes - Pack of 12 x 3's Each) + (Chocolate - Pack of 10's)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907741/k2_condoms_combo_45004_pack_of_12_x_3s_pack_of_1_x_10s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-45004-pack-of-12-x-3s-pack-of-1-x-10s-1s,Rs. 315.00,Rs. 450.00,30% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Banana, Extra Time without Flavor - Pack of 4 x 10's Each) + (Grapes, Vanilla, Mint - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907743/k2_condoms_combo_45006_pack_of_4_x_10s_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-45006-pack-of-4-x-10s-pack-of-3-x-3s-1s,Rs. 315.00,Rs. 450.00,30% OFF,True
"K2 Condoms Combo (Chocolate, Extra Time without Flavor, Banana, Mint, Vanilla, Grapes - Pack of 12 x 3's Each) + (Strawberry - Pack of 10's)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907742/k2_condoms_combo_45005_pack_of_12_x_3s_pack_of_1_x_10s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-45005-pack-of-12-x-3s-pack-of-1-x-10s-1s,Rs. 315.00,Rs. 450.00,30% OFF,True
Haslab Atul Vital Tonic 200 ml,Mfr: Haslab,https://www.netmeds.com/images/product-v1/150x150/831952/haslab_atul_vital_tonic_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/haslab-atul-vital-tonic-200-ml,Rs. 120.00,None,None,True
"K2 Condoms Combo (Chocolate, Mint, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907757/k2_condoms_combo_9011_pack_of_3_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9011-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Vanilla, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907759/k2_condoms_combo_9013_pack_of_3_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9013-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Mint, Extra Time without Flavor - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907758/k2_condoms_combo_9012_pack_of_3_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9012-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Vanilla - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907753/k2_condoms_combo_9007_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9007-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Mint - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907752/k2_condoms_combo_9006_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9006-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Extra Time without Flavor - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907755/k2_condoms_combo_9009_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9009-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907754/k2_condoms_combo_9008_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9008-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
Manforce Stamina Extra Dotted - Orange Flavour Condom 10's,Mfr: Mankind Pharma Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/836068/manforce_stamina_orange_flavour_condom_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/manforce-stamina-orange-flavour-condom-10-s,Rs. 60.00,Rs. 80.00,25% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Vanilla - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907749/k2_condoms_combo_9003_pack_of_3_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9003-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Extra Time without Flavor - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907751/k2_condoms_combo_9005_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9005-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907750/k2_condoms_combo_9004_pack_of_3_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9004-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Banana, Extra Time without Flavor - Pack of 4 x 10's Each) + (Vanilla - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907745/k2_condoms_combo_48002_pack_of_4_x_10s_pack_of_4_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-48002-pack-of-4-x-10s-pack-of-4-x-3s-1s,Rs. 312.00,Rs. 480.00,35% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Banana, Extra Time without Flavor - Pack of 4 x 10's Each) + (Chocolate, Strawberry, Banana, Extra Time without Flavor - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907744/k2_condoms_combo_48001_pack_of_4_x_10s_pack_of_4_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-48001-pack-of-4-x-10s-pack-of-4-x-3s-1s,Rs. 312.00,Rs. 480.00,35% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Banana - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907747/k2_condoms_combo_9001_pack_of_3_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9001-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Banana, Extra Time without Flavor - Pack of 4 x 10's Each) + (Grapes, Vanilla - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907746/k2_condoms_combo_48003_pack_of_4_x_10s_pack_of_4_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-48003-pack-of-4-x-10s-pack-of-4-x-3s-1s,Rs. 312.00,Rs. 480.00,35% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Banana - Pack of 3 x 10's Each) + (Mint, Vanilla, Extra Time without Flavor - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907769/k2_condoms_combo_36004_pack_of_3_x_10s_pack_of_3_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-36004-pack-of-3-x-10s-pack-of-3-x-3s-1s,Rs. 270.00,Rs. 360.00,25% OFF,True
"K2 Condoms (Chocolate, Strawberry, Vanilla, Extra Time without Flavor - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907768/k2_condoms_combo_12007_pack_of_4_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-12007-pack-of-4-x-3s-1s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms (Chocolate, Strawberry, Banana, Extra Time without Flavor - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907765/k2_condoms_combo_12004_pack_of_4_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-12004-pack-of-4-x-3s-1s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms (Chocolate, Strawberry, Banana, Grapes - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907764/k2_condoms_combo_12003_pack_of_4_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-12003-pack-of-4-x-3s-1s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms (Chocolate, Strawberry, Vanilla, Grapes - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907767/k2_condoms_combo_12006_pack_of_4_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-12006-pack-of-4-x-3s-1s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms (Chocolate, Strawberry, Vanilla, Mint - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907766/k2_condoms_combo_12005_pack_of_4_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-12005-pack-of-4-x-3s-1s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms Combo (Chocolate, Grapes, Extra Time without Flavor - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907761/k2_condoms_combo_9015_pack_of_3_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9015-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms Combo (Chocolate, Vanilla, Extra Time without Flavor - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907760/k2_condoms_combo_9014_pack_of_3_x_3s_0_2.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-9014-pack-of-3-x-3s-1s,Rs. 84.60,Rs. 90.00,6% OFF,True
"K2 Condoms (Chocolate, Strawberry, Banana, Vanilla - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907763/k2_condoms_combo_12002_pack_of_4_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-12002-pack-of-4-x-3s-1s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms (Chocolate, Strawberry, Banana, Mint - Pack of 4 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907762/k2_condoms_combo_12001_pack_of_4_x_3s_0_1.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-12001-pack-of-4-x-3s-1s,Rs. 108.00,Rs. 120.00,10% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Extra Time without Flavor - Pack of 3 x 10's Each) + (Strawberry, Vanilla, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907789/k2_condoms_combo_36010_pack_of_3_x_10s_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-36010-pack-of-3-x-10s-pack-of-3-x-3s-1s,Rs. 270.00,Rs. 360.00,25% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Extra Time without Flavor - Pack of 3 x 10's Each) + (Mint, Vanilla, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907788/k2_condoms_combo_36009_pack_of_3_x_10s_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-36009-pack-of-3-x-10s-pack-of-3-x-3s-1s,Rs. 270.00,Rs. 360.00,25% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Extra Time without Flavor - Pack of 3 x 10's Each) + (Mint, Vanilla, Strawberry - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907791/k2_condoms_combo_36012_pack_of_3_x_10s_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-36012-pack-of-3-x-10s-pack-of-3-x-3s-1s,Rs. 270.00,Rs. 360.00,25% OFF,True
"K2 Condoms Combo (Chocolate, Banana, Extra Time without Flavor - Pack of 3 x 10's Each) + (Mint, Strawberry, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907790/k2_condoms_combo_36011_pack_of_3_x_10s_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-36011-pack-of-3-x-10s-pack-of-3-x-3s-1s,Rs. 270.00,Rs. 360.00,25% OFF,True
"K2 Condoms Combo (Chocolate, Strawberry, Extra Time without Flavor - Pack of 3 x 10's Each) + (Banana, Vanilla, Grapes - Pack of 3 x 3's Each)",Mfr: KWOT Healthcare Private Limited,https://www.netmeds.com/images/product-v1/150x150/907785/k2_condoms_combo_36006_pack_of_3_x_10s_pack_of_3_x_3s_0_0.jpg,https://www.netmeds.com/non-prescriptions/k2-condoms-combo-36006-pack-of-3-x-10s-pack-of-3-x-3s-1s,Rs. 270.00,Rs. 360.00,25% OFF,True
